Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
South Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.42,2045.0,3.01
Tennessee,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.31,2045.0,2.8
Texas,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.02,2060.0,3.77
Utah,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.69,2060.0,4.85
Vermont,rcp85hotter_ssp5,rcp85cooler_ssp5,2045.0,2.8,2060.0,4.13
Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,3.26,2045.0,2.6
Washington,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.9,2060.0,2.55
West Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,2060.0,2.85,2060.0,4.31
Wisconsin,rcp85hotter_ssp5,rcp85cooler_ssp5,2070.0,2.57,,
Wyoming,rcp85hotter_ssp5,rcp85cooler_ssp5,2065.0,2.71,2060.0,3.83
