Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
Louisiana,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,7.62,2070.0,9.68
Maine,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,6.33,,
Maryland,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,6.03,2070.0,7.99
Massachusetts,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,6.47,2070.0,6.67
Michigan,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,5.36,2075.0,6.76
Minnesota,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Mississippi,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,7.17,2070.0,9.35
Missouri,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,7.91,2065.0,5.98
Montana,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,5.64,2080.0,7.57
Nebraska,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.94,2065.0,6.45
Nevada,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,5.19,2070.0,7.43
New Hampshire,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,5.57,,
New Jersey,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,10.62,2070.0,12.67
New Mexico,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,5.88,2080.0,6.07
New York,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,6.64,2070.0,9.35
North Carolina,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,6.16,2070.0,8.52
North Dakota,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,5.48,,
Ohio,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,6.28,2070.0,5.29
Oklahoma,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,5.12,2065.0,5.56
Oregon,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,5.13,,
Pennsylvania,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,5.8,2070.0,7.77
Rhode Island,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,5.99,2070.0,7.67
South Carolina,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,6.16,2070.0,8.81
South Dakota,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,5.78,2060.0,5.93
Tennessee,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,7.48,2070.0,7.07
Texas,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,6.52,2070.0,8.37
Utah,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,5.0,2080.0,6.42
Vermont,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,5.16,,
Virginia,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,5.36,2070.0,7.33
Washington,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,5.0,2085.0,5.0
West Virginia,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,5.11,,
Wisconsin,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Wyoming,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,5.45
Alabama,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.03,2030.0,6.98
Arizona,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.02,2030.0,6.64
Arkansas,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.59,2030.0,7.81
California,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.24,2035.0,9.23
Colorado,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.14,2030.0,5.01
Connecticut,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.47,2030.0,5.57
Delaware,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.2,2030.0,6.18
District of Columbia,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.77,2035.0,9.79
Florida,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.2,2035.0,11.08
Georgia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.74,2030.0,5.66
Idaho,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.39,2030.0,6.63
Illinois,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.11,2035.0,10.52
Indiana,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.64,2030.0,5.48
Iowa,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.71,2030.0,5.41
Kansas,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.39,2030.0,5.43
Kentucky,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.86,2030.0,6.96
Louisiana,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.93,2030.0,5.7
Maine,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.38,2030.0,7.49
Maryland,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.29,2035.0,10.31
Massachusetts,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.55,2035.0,10.68
Michigan,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.41,2035.0,11.3
Minnesota,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.0,2035.0,10.83
Mississippi,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.47,2030.0,7.18
Missouri,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.58,2030.0,5.39
Montana,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.58,2030.0,7.97
Nebraska,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.78,2030.0,6.06
Nevada,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.26,2030.0,6.32
New Hampshire,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.26,2030.0,6.36
New Jersey,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.92,2035.0,9.95
New Mexico,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.84,2030.0,5.74
New York,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.58,2035.0,10.91
North Carolina,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.26,2030.0,6.44
North Dakota,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.9,2030.0,6.0
Ohio,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.24,2030.0,5.22
Oklahoma,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.35,2030.0,6.55
Oregon,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.6,2035.0,10.7
Pennsylvania,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.26,2030.0,5.25
Rhode Island,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.47,2030.0,5.57
South Carolina,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.39,2030.0,6.43
South Dakota,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.62,2030.0,6.54
Tennessee,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.1,2030.0,6.43
Texas,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.61,2030.0,5.52
Utah,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.73,2035.0,10.26
Vermont,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.55,2030.0,7.66
Virginia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,5.73,2030.0,5.74
Washington,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,9.21,2035.0,9.13
West Virginia,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,6.45,2030.0,6.43
Wisconsin,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.42,2035.0,11.36
Wyoming,rcp45hotter_ssp5,rcp45hotter_ssp3,2030.0,7.43,2030.0,7.57
Alabama,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.78,2050.0,5.74
Arizona,rcp85cooler_ssp3,rcp45cooler_ssp3,2050.0,5.9,2045.0,5.58
Arkansas,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,6.21,2045.0,5.46
California,rcp85cooler_ssp3,rcp45cooler_ssp3,2050.0,5.68,2045.0,5.65
Colorado,rcp85cooler_ssp3,rcp45cooler_ssp3,2045.0,5.38,2040.0,5.62
Connecticut,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,6.86,2060.0,5.64
Delaware,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.65,2050.0,5.22
District of Columbia,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,5.59,2060.0,5.81
Florida,rcp85cooler_ssp3,rcp45cooler_ssp3,2050.0,5.35,2045.0,5.14
Georgia,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.16,2055.0,5.9
Idaho,rcp85cooler_ssp3,rcp45cooler_ssp3,2050.0,5.1,2045.0,5.62
Illinois,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.45,2050.0,5.79
Indiana,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,6.24,2060.0,5.07
Iowa,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.83,2045.0,5.21
Kansas,rcp85cooler_ssp3,rcp45cooler_ssp3,2050.0,5.36,2045.0,6.12
Kentucky,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,6.58,2060.0,6.21
Louisiana,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.61,2045.0,5.37
Maine,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,6.1,2060.0,6.14
Maryland,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,5.75,2060.0,5.71
Massachusetts,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,6.05,2060.0,5.53
Michigan,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,5.06,2065.0,6.63
Minnesota,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.05,2050.0,5.2
Mississippi,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.31,2050.0,6.17
Missouri,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.03,2050.0,5.96
Montana,rcp85cooler_ssp3,rcp45cooler_ssp3,2040.0,5.23,2040.0,5.92
Nebraska,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,6.71,2045.0,5.5
Nevada,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.29,2045.0,5.4
New Hampshire,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2060.0,5.07
New Jersey,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.48,2055.0,5.36
New Mexico,rcp85cooler_ssp3,rcp45cooler_ssp3,2045.0,5.17,2045.0,6.25
New York,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.14,2050.0,5.44
North Carolina,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,5.92,2060.0,5.87
North Dakota,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.56,2045.0,5.11
Ohio,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,5.6,2065.0,7.16
Oklahoma,rcp85cooler_ssp3,rcp45cooler_ssp3,2045.0,5.68,2040.0,5.74
Oregon,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.34,2050.0,5.02
Pennsylvania,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.1,2060.0,6.21
Rhode Island,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,5.43,2055.0,5.23
South Carolina,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.22,2055.0,5.46
South Dakota,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.01,2050.0,5.75
Tennessee,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.27,2050.0,6.27
Texas,rcp85cooler_ssp3,rcp45cooler_ssp3,2045.0,5.15,2045.0,5.91
Utah,rcp85cooler_ssp3,rcp45cooler_ssp3,2050.0,5.63,2045.0,5.91
Vermont,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2060.0,5.3
Virginia,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,6.25,2055.0,7.56
Washington,rcp85cooler_ssp3,rcp45cooler_ssp3,2060.0,5.15,,
West Virginia,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,6.19,2075.0,7.89
Wisconsin,rcp85cooler_ssp3,rcp45cooler_ssp3,2055.0,5.01,2050.0,5.23
Wyoming,rcp85cooler_ssp3,rcp45cooler_ssp3,2045.0,5.64,2040.0,5.31
Alabama,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Arizona,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Arkansas,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
California,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Colorado,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Connecticut,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Delaware,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
District of Columbia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Florida,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Georgia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Idaho,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Illinois,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Indiana,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Iowa,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Kansas,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Kentucky,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Louisiana,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Maine,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Maryland,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Massachusetts,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Michigan,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Minnesota,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Mississippi,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Missouri,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Montana,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Nebraska,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Nevada,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New Hampshire,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New Jersey,rcp45hotter_ssp3,rcp45cooler_ssp3,,,2060.0,5.09
New Mexico,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New York,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
North Carolina,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
North Dakota,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Ohio,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Oklahoma,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Oregon,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Pennsylvania,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Rhode Island,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
South Carolina,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
South Dakota,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Tennessee,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Texas,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Utah,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Vermont,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Virginia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Washington,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
West Virginia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Wisconsin,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Wyoming,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Alabama,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.03,2035.0,12.14
Arizona,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.8,2035.0,10.79
Arkansas,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.34,2030.0,5.53
California,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,5.9,2035.0,5.91
Colorado,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.31,2035.0,8.88
Connecticut,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.5,2035.0,9.64
Delaware,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.01,2035.0,10.03
District of Columbia,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.69,2035.0,7.71
Florida,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.92,2035.0,7.82
Georgia,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.59,2035.0,10.55
Idaho,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.41,2035.0,11.21
Illinois,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.52,2035.0,7.93
Indiana,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.06,2035.0,9.98
Iowa,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.29,2035.0,10.12
Kansas,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.22,2035.0,9.97
Kentucky,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.52,2035.0,11.8
Louisiana,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.12,2035.0,10.0
Maine,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.42,2030.0,5.55
Maryland,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.44,2035.0,8.46
Massachusetts,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.72,2035.0,8.87
Michigan,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.06,2035.0,8.98
Minnesota,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.85,2035.0,8.71
Mississippi,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.42,2030.0,5.13
Missouri,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.08,2035.0,9.93
Montana,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.37,2035.0,11.87
Nebraska,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.3,2035.0,10.28
Nevada,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.7,2035.0,10.34
New Hampshire,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.49,2035.0,11.63
New Jersey,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.55,2035.0,7.58
New Mexico,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.96,2035.0,9.89
New York,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.59,2035.0,7.92
North Carolina,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.13,2030.0,5.01
North Dakota,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.59,2035.0,10.54
Ohio,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.3,2035.0,9.32
Oklahoma,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.77,2035.0,10.69
Oregon,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.59,2035.0,7.73
Pennsylvania,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.63,2035.0,9.65
Rhode Island,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.27,2035.0,9.41
South Carolina,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.12,2035.0,11.15
South Dakota,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.74,2035.0,11.53
Tennessee,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.63,2035.0,10.96
Texas,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,9.25,2035.0,9.21
Utah,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,7.26,2035.0,6.7
Vermont,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.98,2030.0,6.11
Virginia,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.03,2035.0,11.16
Washington,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,6.76,2035.0,6.68
West Virginia,rcp85cooler_ssp5,rcp85cooler_ssp3,2030.0,5.11,2030.0,5.1
Wisconsin,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,8.81,2035.0,8.78
Wyoming,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.77,2035.0,11.97
Alabama,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2065.0,5.36
Arizona,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Arkansas,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2070.0,5.3
California,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Colorado,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Connecticut,rcp85hotter_ssp5,rcp85cooler_ssp5,2085.0,5.25,2075.0,5.71
Delaware,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2085.0,5.99
District of Columbia,rcp85hotter_ssp5,rcp85cooler_ssp5,2090.0,5.73,2060.0,6.24
Florida,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Georgia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2065.0,5.12
Idaho,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2060.0,5.06
Illinois,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Indiana,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2060.0,5.78
Iowa,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Kansas,rcp85hotter_ssp5,rcp85cooler_ssp5,2085.0,5.0,2060.0,5.62
Kentucky,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2075.0,5.4
Louisiana,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2075.0,5.28
Maine,rcp85hotter_ssp5,rcp85cooler_ssp5,2075.0,5.08,,
Maryland,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2075.0,5.46
Massachusetts,rcp85hotter_ssp5,rcp85cooler_ssp5,2085.0,5.25,2075.0,6.03
Michigan,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2080.0,5.34
Minnesota,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Mississippi,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2070.0,5.18
Missouri,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2060.0,5.5
Montana,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2080.0,5.11
Nebraska,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2060.0,5.04
Nevada,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
New Hampshire,rcp85hotter_ssp5,rcp85cooler_ssp5,2085.0,5.48,,
New Jersey,rcp85hotter_ssp5,rcp85cooler_ssp5,2085.0,5.65,2060.0,6.47
New Mexico,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
New York,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2060.0,6.13
North Carolina,rcp85hotter_ssp5,rcp85cooler_ssp5,2090.0,5.64,2070.0,5.32
North Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Ohio,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2075.0,5.62
Oklahoma,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2070.0,5.55
Oregon,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Pennsylvania,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2075.0,5.81
Rhode Island,rcp85hotter_ssp5,rcp85cooler_ssp5,2085.0,5.24,2060.0,6.66
South Carolina,rcp85hotter_ssp5,rcp85cooler_ssp5,2090.0,5.17,2080.0,5.18
South Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2080.0,5.06
Tennessee,rcp85hotter_ssp5,rcp85cooler_ssp5,2090.0,5.06,2065.0,5.89
Texas,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2075.0,5.45
Utah,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Vermont,rcp85hotter_ssp5,rcp85cooler_ssp5,2080.0,5.21,,
Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,2085.0,6.04
Washington,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
West Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Wisconsin,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Wyoming,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
